"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"DAP3",0.542180470976293,6.16203690192798,3.82929585727335,0.000271552951452041,0.0547871575198401,0.210869297913765,"DAP3"
"ENOX2",0.87368423997507,6.03962679717899,3.82135472134405,0.000278918836561843,0.0547871575198401,0.200304138627899,"ENOX2"
"NRXN3",-2.74613884165509,6.95527775544061,-3.82296377218217,0.000277907884697545,0.0547871575198401,0.182606911904208,"NRXN3"
"GRIN2A",-3.84772710799949,4.1465767411727,-3.78897855474361,0.000311516114270665,0.0547871575198401,0.172216498669784,"GRIN2A"
"PRSS27",1.40923974848412,0.244364583520697,3.79055550111673,0.000309335680889148,0.0547871575198401,0.165262737425939,"PRSS27"
"PITPNM3",1.8536191301852,1.92722258824985,3.77388048623992,0.000327101156140957,0.0558151208300458,0.15273702948664,"PITPNM3"
"TCEAL6",-4.24847900774397,-0.263358871122717,-3.87556979301899,0.000232197152988052,0.0526216392707637,0.151523126263093,"TCEAL6"
"ESR1",-2.37002886751738,3.91322440699816,-3.76788801893678,0.000333720391984746,0.0558151208300458,0.1439911676495,"ESR1"
"OTULIN",-0.721463135235667,5.79154729637116,-3.7964601743358,0.000303268883465324,0.0547871575198401,0.136852920481357,"OTULIN"
"PEX5",-1.06310578257688,4.17719987552477,-3.78479482818843,0.000315366187865289,0.0547871575198401,0.130864381736277,"PEX5"
"LVRN",2.16414808336661,0.210713694257456,3.7977474525938,0.000301961444040244,0.0547871575198401,0.125252577909954,"LVRN"
"TTC39C-AS1",-2.00295835204169,0.130185095832299,-3.7832102191214,0.000317044621863224,0.0547871575198401,0.12045655909422,"TTC39C-AS1"
"CHMP4C",-3.34845369848047,-0.363662439695914,-3.89830558016531,0.000214922450042496,0.050938413955343,0.117421148371884,"CHMP4C"
"PUS1",1.11660778816524,3.17388839740897,3.76626353325184,0.00033553671154643,0.0558151208300458,0.111381959914032,"PUS1"
"SEMA3B",1.47509961694959,1.84769739671183,3.75079380158138,0.00035331281911485,0.0582279154391224,0.0940462068041361,"SEMA3B"
"TNFRSF10C",2.96616134303915,0.897012295907415,3.76912522640835,0.000332343387233675,0.0558151208300458,0.0929048434251811,"TNFRSF10C"
"AFDN-DT",1.69960298495505,-0.149765338666277,3.79158150670843,0.000308273243791727,0.0547871575198401,0.0845747034937787,"AFDN-DT"
"ITGA11",-3.16241898563926,3.00472041965652,-3.74728116541973,0.000358071685311827,0.0584708066684881,0.0829653381757645,"ITGA11"
"LINC00954",-3.12110246979698,0.66241121013112,-3.79620953091246,0.000303524081007115,0.0547871575198401,0.0586263178682449,"LINC00954"
"THSD7B",2.43163673335679,2.16189029625961,3.7322990083807,0.000375745697357322,0.0587922004646441,0.0367856002607114,"THSD7B"
"TMEM132D",-4.30387555603623,2.42201232237856,-3.72432498286922,0.000386464826920802,0.0587922004646441,0.0162580064248088,"TMEM132D"
"DPP3",1.14035367236785,2.48048206771174,3.72699232373227,0.000382429215086429,0.0587922004646441,0.0138940077613752,"DPP3"
"PIP5KL1",1.57609975809064,0.453148409957637,3.72887595380775,0.000380043992198448,0.0587922004646441,-0.00837628370038335,"PIP5KL1"
"CYP2R1",0.929812342620008,4.00736164130109,3.72471042043423,0.000385337899511925,0.0587922004646441,-0.0336406488452994,"CYP2R1"
"LINC01132",1.76439009458948,-0.107988803052069,3.72952728277515,0.000379222527847335,0.0587922004646441,-0.039608074199097,"LINC01132"
"GXYLT2",1.91446696644679,2.04336080165494,3.7032058918347,0.000413805480335147,0.0624179978346211,-0.0581539288276955,"GXYLT2"
"COLEC10",-2.46993852793238,-0.219261669216913,-3.79773356189217,0.000301975523496621,0.0547871575198401,-0.0587895079644367,"COLEC10"
"RALGPS2",1.45628221517694,5.76574904345417,3.73163635624139,0.000376574145794506,0.0587922004646441,-0.0638600773758746,"RALGPS2"
"NCAPG",1.22348542342997,1.94611686958663,3.69195520026464,0.000429487072387716,0.0631771934002393,-0.0941799612189405,"NCAPG"
"ADAMTS9-AS2",-2.955899765535,5.69667576739172,-3.69661111666955,0.000423607425476013,0.0631771934002393,-0.111745949604127,"ADAMTS9-AS2"
"CACHD1",3.17965646077458,2.76007433972502,3.69269416383343,0.000428439938619678,0.0631771934002393,-0.119660076362514,"CACHD1"
"STAP2",1.65522239756949,2.14436699934344,3.67642849748464,0.000452061151688733,0.0659527576959653,-0.142142658550614,"STAP2"
"PCP4L1",2.05210452581,0.506552797572135,3.67259868112112,0.000457800616732323,0.0662470990017774,-0.180793326717109,"PCP4L1"
"TYMSOS",1.46130425058024,0.946032532068329,3.65468554507425,0.000485579582055542,0.0685938966746554,-0.184225525452626,"TYMSOS"
"KRT222",-2.57989307184882,1.71170343425619,-3.65943461942994,0.000478582293045638,0.0681462898713544,-0.185820640378239,"KRT222"
"LINC02188",-2.88519924226415,-0.449627186742505,-3.79733295389269,0.000302381845306413,0.0547871575198401,-0.199710776245595,"LINC02188"
"PRRG1",1.4136028429632,4.28151076363449,3.66349796505612,0.000471718895735275,0.0677106824612271,-0.234080172489209,"PRRG1"
"ST8SIA2",-2.91407541456431,2.23931008305914,-3.64476235402256,0.000502417899890975,0.0704136708673974,-0.244654884131929,"ST8SIA2"
"ATXN8OS",-4.51441895554668,-0.357855166798978,-3.73315531196598,0.00037477560981254,0.0587922004646441,-0.25606446409749,"ATXN8OS"
"CRACR2B",-2.32575940907451,1.00421454203711,-3.63702541240404,0.000514532039241986,0.0704743897795712,-0.274477779755425,"CRACR2B"
"PXDN",-3.09922097664581,4.00483388028251,-3.62281471984516,0.000539821789471403,0.0717036420209067,-0.275318827671057,"PXDN"
"CDC14A",1.34651566771582,5.92067722255036,3.63623409519038,0.00051586704897169,0.0704743897795712,-0.288616889818499,"CDC14A"
"BTG3-AS1",1.6369453398898,0.777070759921851,3.60878437418765,0.000564270406853019,0.074395918307977,-0.322417297606676,"BTG3-AS1"
"LINC00472",1.31522544155088,5.39532691287077,3.62310186277561,0.000538509014441644,0.0717036420209067,-0.332773900284384,"LINC00472"
"TRPV2",2.79075232576298,3.46456329066956,3.60127359654909,0.000578761857010378,0.074778184477751,-0.337535499850484,"TRPV2"
"PPFIA4",2.4756050638188,1.97836592537118,3.60554211999026,0.000570685107319576,0.0746884134204495,-0.34563254475955,"PPFIA4"
"LINC02154",2.55784047833186,-0.409054867876489,3.63889399752632,0.00051139263352939,0.0704743897795712,-0.347729873376109,"LINC02154"
"ADGRA2",2.26754203304589,2.37221612682375,3.60046478732435,0.000579773552330447,0.074778184477751,-0.35421161036191,"ADGRA2"
"CENPO",1.06180546091384,2.35526540713741,3.59612455170986,0.000588021207150566,0.0751549123870103,-0.366830393892005,"CENPO"
"TTN-AS1",-2.19305143407276,6.25465180772114,-3.62724066259493,0.000532071963569244,0.0717036420209067,-0.38208061354216,"TTN-AS1"
"ZNF18",0.945137423652643,2.61681543523932,3.58987733967166,0.000600088598143405,0.0757516096337197,-0.384392858577502,"ZNF18"
"KIF18A",1.44957547130764,2.0858087218546,3.57595041640243,0.000627842800410984,0.0781466713602454,-0.41414825997055,"KIF18A"
"LURAP1",-1.76162496363593,2.43080925500768,-3.55426997287014,0.00067348707159324,0.0815469141992387,-0.467192670425087,"LURAP1"
"INSC",3.3082895989247,1.23033964896257,3.55603868610558,0.000670119850883188,0.0815469141992387,-0.473589519239441,"INSC"
"ADAMTS9-AS1",-2.5561769916007,1.71709803838225,-3.56298166335053,0.000654780016683755,0.0803753759789941,-0.479020232982386,"ADAMTS9-AS1"
"RNF152",-1.96510574425382,5.70207697484026,-3.58081312267234,0.000618435720913212,0.0775178689896779,-0.502183763555009,"RNF152"
"GRIN2D",1.68680414691315,1.01246002035358,3.54171914973102,0.000701331778717086,0.0837785525462109,-0.510322038526668,"GRIN2D"
"BMP7",-2.15528353862586,3.94047712328165,-3.56602010694556,0.000649293458530602,0.080255376863793,-0.536595987715695,"BMP7"
"TSLP",-2.94060506021714,-0.590272121949661,-3.63456781143096,0.000518688974724638,0.0704743897795712,-0.542157472438824,"TSLP"
"GLI2",-2.42242531869817,2.55056498306584,-3.52711102938177,0.000735241601284037,0.0849731779711382,-0.547406384772214,"GLI2"
"PLD2",1.05202637641355,3.30605125040803,3.52766398983263,0.000733809248808283,0.0849731779711382,-0.571171166965687,"PLD2"
"PNCK",1.83638519270849,0.360900618498262,3.5208997641042,0.000749942972907782,0.0853796657734034,-0.573795596541617,"PNCK"
"GABRA3",2.04079123196615,0.194306602890316,3.51958810964977,0.000753110148122048,0.0853796657734034,-0.594621808045315,"GABRA3"
"NETO2",1.68608768779024,4.02052325815275,3.52506179421792,0.000739976548431171,0.0849731779711382,-0.609275659047328,"NETO2"
"TMEM100",-3.1502335492869,1.17441765482204,-3.50600756245996,0.000786884868039814,0.0880865645675513,-0.614574124177748,"TMEM100"
"PPM1J",-2.28429961858101,0.0176458495116607,-3.53640989147992,0.00071343637442019,0.0846563601886998,-0.624164082208823,"PPM1J"
"SLC37A1",-1.05183289033509,4.6286768172235,-3.52558403240276,0.000738734896682317,0.0849731779711382,-0.646659792082758,"SLC37A1"
"SMIM3",1.45622769527134,5.15099230597806,3.53340111258379,0.00072038378785224,0.0849146426488875,-0.646971046946607,"SMIM3"
"ADM5",1.91647473235192,-0.0129603804147422,3.49888699973996,0.000804805869513955,0.0893792596054424,-0.652756243812499,"ADM5"
"BEST3",-2.70605775000032,-0.481724927578539,-3.54714910771604,0.000689153656542286,0.0828800400864605,-0.668180301864965,"BEST3"
"LINC02646",-1.4676815476705,1.75767553157535,-3.48414202230473,0.000843658450828192,0.0915626632090914,-0.669971717537535,"LINC02646"
"FZD5",1.32489070081544,2.74939676087811,3.49485231474457,0.000815265307664834,0.0895735013032492,-0.693969156873599,"FZD5"
"FAM83E",1.6362481009779,-0.198653089129829,3.49746571213956,0.000808475801813373,0.0893792596054424,-0.704608381187302,"FAM83E"
"TRBV26",-3.90516814057577,-1.00625115319453,-3.59449876427004,0.000591139262553034,0.0751549123870103,-0.709457290652787,"TRBV26"
"SLC25A35",1.35773878421635,1.7466879450857,3.46829135394756,0.0008874019759023,0.0940170700540776,-0.710808639257191,"SLC25A35"
"CD58",-1.95914072494107,5.51084787326886,-3.47565857268303,0.0008668100211123,0.0931646398510718,-0.729978660051647,"CD58"
"LINC01655",2.31310162923638,0.0777220571538451,3.4590347795136,0.000913931314907004,0.0951290261639167,-0.732358561475374,"LINC01655"
"CLUH",0.92508236266146,3.36608234518913,3.4749078074513,0.000868887590048762,0.0931646398510718,-0.756890798553664,"CLUH"
"IGF2R",-0.747295622434249,7.03513542680471,-3.5086746583799,0.000779958217249708,0.0878637741065035,-0.757453211894443,"IGF2R"
"RBM20",2.24126160424419,2.61727941704252,3.4640976565926,0.000899751863659,0.0942040201250973,-0.757989322548438,"RBM20"
"LINC02257",2.29859523124478,0.616990736776249,3.44942551879848,0.000942264073288383,0.0969442672858955,-0.758835186257055,"LINC02257"
"PRCC",0.539711866999332,5.20854379132754,3.4849171876216,0.000841572446262307,0.0915626632090914,-0.791621994783863,"PRCC"
"FAM106A",2.54518493239337,3.23103916262963,3.44629220513237,0.000952887186369592,0.0974737875298412,-0.803706407089273,"FAM106A"
"TMEM51",1.24586333166599,4.99567218332388,3.47268053338583,0.000875078819847141,0.093266634218319,-0.814999890483011,"TMEM51"
"DENND3",-1.78703090656522,5.11964781386136,-3.44309340941562,0.000961386028997576,0.0976818272395583,-0.821248750422409,"DENND3"
"PAIP2B",0.926054542116704,1.77884152275357,3.43511088336822,0.000986014959483246,0.0980540995378357,-0.823608005892362,"PAIP2B"
"BCAT1",2.29009938492832,4.60990750104664,3.44200378202207,0.000965897050068108,0.0976818272395583,-0.84174840094453,"BCAT1"
"SDSL",1.13858093912946,2.51241504273691,3.42705344124246,0.00101147897197093,0.0999962953429558,-0.853019719837421,"SDSL"
"SLC45A4",-2.61383854819937,4.64385333133419,-3.4145741589413,0.00105293553162297,0.100759137243857,-0.861597835773727,"SLC45A4"
"ACCS",-2.57930352155787,2.89154816587755,-3.40885530345747,0.00107157923832251,0.10145233437714,-0.866700780973291,"ACCS"
"DBH-AS1",-2.59832056716856,-0.0579765338018096,-3.46424128056272,0.000898918560555123,0.0942040201250973,-0.870367993145788,"DBH-AS1"
"PFAS",0.879398352095207,2.58714886737084,3.41501637155162,0.00105067995437984,0.100759137243857,-0.885804337985794,"PFAS"
"RP2",0.910468652184178,4.74950283680884,3.4350820308643,0.000986105051815978,0.0980540995378357,-0.887427416815503,"RP2"
"LLGL1",1.06408989739632,1.63808694081278,3.40478151564024,0.0010851360945951,0.102192261098932,-0.891766772528594,"LLGL1"
"CALCB",2.43987623363042,1.84564226901388,3.39799543682688,0.00110856796839838,0.102787447329596,-0.895604757365528,"CALCB"
"CNTROB",0.739882865813023,3.87637059404002,3.42362803181377,0.00102249147437597,0.0999962953429558,-0.901558166994737,"CNTROB"
"TMCO4",-1.68791702079785,4.20122919989706,-3.41729475350992,0.00104315156685258,0.100759137243857,-0.908585091300259,"TMCO4"
"GPR89B",0.813948551360066,4.89114016547171,3.4363723641504,0.000982083565545172,0.0980540995378357,-0.922825472893451,"GPR89B"
"C1QL4",2.09810549482258,-0.508923452092955,3.39270923337854,0.00112714910731722,0.102787447329596,-0.945373208056727,"C1QL4"
"RASAL2",1.09339486938906,7.99973042815699,3.45139332826196,0.000936395230651951,0.0969005738975238,-0.946017994837731,"RASAL2"
"LINC02082",2.78410638024367,0.526617452653365,3.37661669028209,0.00118588173555549,0.105466571377277,-0.949800816680788,"LINC02082"
"EPHA5-AS1",-4.67976362767336,0.805532725970909,-3.3923449857694,0.00112979720894905,0.102787447329596,-0.955544550897279,"EPHA5-AS1"
"LRATD2",-2.26901676130519,1.53280431981297,-3.3721798293061,0.00120213858593863,0.105925072728325,-0.962119506644189,"LRATD2"
"SYDE2",1.80351398297518,1.98199742476764,3.37535332624872,0.00119024684176099,0.105466571377277,-0.964800610474922,"SYDE2"
"TP53",1.00209051876451,3.90530647250164,3.39783312908185,0.0011091331823721,0.102787447329596,-0.973333709963766,"TP53"
"TXNDC15",-0.66705870717913,5.43729376302882,-3.42456704091993,0.00101946139441292,0.0999962953429558,-0.974752107579167,"TXNDC15"
"SPAG1",-0.977030533841934,4.51707971480481,-3.41017039583451,0.00106686333879112,0.10145233437714,-0.988276008343243,"SPAG1"
"NBPF19",1.34602870505213,3.28242595333595,3.37514886216441,0.00119100965485885,0.105466571377277,-0.995352596443559,"NBPF19"
"SLC5A7",-3.95579164462785,-0.00233141550363018,-3.41732252042108,0.00104306013253112,0.100759137243857,-1.04078406148495,"SLC5A7"
"NEK2",2.00610661709306,-0.207882621271526,3.35790961224319,0.00125700993299891,0.109674116654155,-1.04373973199541,"NEK2"
"EPHA5",-3.23276756681682,2.59050562072293,-3.35186186053987,0.0012824491844828,0.111347868461509,-1.06188225399153,"EPHA5"
"DDX52",-0.40398526294694,5.31569340887124,-3.38643086289015,0.00114960078910233,0.103866723072246,-1.07178965438809,"DDX52"
"GAS2L3",1.40845738995217,3.43251359074913,3.34501380339572,0.00130861902560653,0.112347405392338,-1.08235357007275,"GAS2L3"
"NCKAP5",-2.34736306281627,7.00407389914782,-3.39847874674704,0.0011082216051195,0.102787447329596,-1.08982285662557,"NCKAP5"
"CDS2",-0.645735613600067,6.41683795760315,-3.39563972355622,0.00111681180269182,0.102787447329596,-1.091466994956,"CDS2"
"LINC00526",1.39039034104291,1.02148933805345,3.33134427074565,0.00136550020790169,0.115735896192582,-1.09515230966062,"LINC00526"
"CDCA8",1.25107265417528,1.10185234333617,3.32001121769764,0.00141441572581861,0.118402223871974,-1.10232020129118,"CDCA8"
"SMPDL3B",2.0855676375511,-0.564671987846339,3.36680014996548,0.00122255365362808,0.107193263452839,-1.10822439555134,"SMPDL3B"
"DHX33",0.763057348865587,4.00992136670751,3.349758688497,0.00128940211022526,0.11140809786359,-1.12070896064932,"DHX33"
"ROBO3",3.39632357050938,1.43518929169218,3.33239231061893,0.00136105804424504,0.115735896192582,-1.13431783111788,"ROBO3"
"XYLT1",-1.97844357138941,8.46985855518179,-3.39175861042017,0.00113188042455199,0.102787447329596,-1.15364328027947,"XYLT1"
"PTPRA",-0.634103451487562,7.34179597974792,-3.37753516091229,0.00118213550978387,0.105466571377277,-1.16149908466178,"PTPRA"
"BBC3",1.16996319687601,3.21177475581546,3.32269129013551,0.00140270135017255,0.118325503941807,-1.18339446648465,"BBC3"
"ECHDC3",-2.9063467739949,1.45920795797105,-3.29475021734133,0.00152944408631028,0.126030441167762,-1.18512653139561,"ECHDC3"
"TPBG",-3.00398806716486,1.60774027719525,-3.28530925563374,0.00157464941593379,0.126744262915693,-1.20940569062753,"TPBG"
"KIF14",1.44789445220002,1.81369764791777,3.28523341746116,0.00157501757794479,0.126744262915693,-1.22078346420793,"KIF14"
"OXR1",-0.989412480598069,7.16802717798906,-3.34396636682584,0.0013128973718527,0.112347405392338,-1.23671380612208,"OXR1"
"NPAS1",1.29934478916645,0.888180226300378,3.27397477830046,0.00163057993839001,0.128048537098103,-1.23697347334569,"NPAS1"
"CIT",1.10065742721902,4.07538990749195,3.31873444917841,0.00142002869695003,0.118402223871974,-1.23732120156608,"CIT"
"DAPK2",1.84790941013705,2.65838592560186,3.26708089119661,0.0016655053343857,0.129509422015493,-1.23767140152364,"DAPK2"
"KCND3",2.28154756897752,2.47921273276684,3.28099074171385,0.00159638426116718,0.126848408323726,-1.24043057300166,"KCND3"
"SLC35B4",0.518856624066939,4.64916209004611,3.31486250629222,0.00143717910131154,0.118978375926717,-1.24342210059907,"SLC35B4"
"LINC02519",-2.07192937820348,0.286839338496149,-3.2840379288847,0.00158083186512073,0.126744262915693,-1.24842653554182,"LINC02519"
"ACHE",-1.86116258777154,2.09311721700446,-3.284930397949,0.00157648941609275,0.126744262915693,-1.25326191626378,"ACHE"
"TESK2",1.20456123159884,4.53516837843097,3.28683476375969,0.00156726087869052,0.126744262915693,-1.27249016026898,"TESK2"
"TSHR",2.28185396647235,2.36191011168307,3.26709703668333,0.00166625415144379,0.129509422015493,-1.28205763034984,"TSHR"
"FOXN3-AS2",-2.53627043423482,-0.568776448129003,-3.31793195105676,0.0014235673862915,0.118402223871974,-1.28999746393009,"FOXN3-AS2"
"SRR",0.906947728987834,2.88914798214752,3.27593705687929,0.00162076525959842,0.128048537098103,-1.29005040133993,"SRR"
"RGS10",1.71252877131595,3.91117699457759,3.27347864166732,0.00163307028042415,0.128048537098103,-1.29467207164899,"RGS10"
"IQCC",0.935252259132084,0.652978612968187,3.24326650969515,0.00179163256350003,0.131028908191381,-1.29936721798681,"IQCC"
"NECTIN4",1.86434682868721,-0.788849027887314,3.26013621011601,0.00170139749761844,0.130021430716698,-1.31085966096706,"NECTIN4"
"SORD",1.4068431309971,2.52730624754862,3.25966202533906,0.00170387452443219,0.130021430716698,-1.31447679630548,"SORD"
"MELTF-AS1",-2.38981150561709,0.697249566733057,-3.2382784837059,0.00181916154466121,0.131090106613056,-1.31699809188398,"MELTF-AS1"
"FDXR",1.05860979862511,2.10856710813726,3.25861297892707,0.0017093665255187,0.130021430716698,-1.32657218064117,"FDXR"
"ADGRL2",-2.1353441992644,5.84197399340198,-3.28820782720196,0.00156232911193843,0.126744262915693,-1.33419263651642,"ADGRL2"
"TMEM196",-3.97815188645722,1.10609969660047,-3.2286233161715,0.00187548835413191,0.133234090651741,-1.33609655975233,"TMEM196"
"ACTR3C",-1.91317049209118,2.42426775805829,-3.24885179768728,0.00176127134275823,0.131028908191381,-1.33946265159625,"ACTR3C"
"ACOT12",1.90441634671381,0.256679993209432,3.22770116892228,0.00187885593311911,0.133234090651741,-1.34117889943796,"ACOT12"
"CLDN15",1.00973303027328,2.7221425946341,3.24936492960519,0.00175850634593032,0.131028908191381,-1.34455509944049,"CLDN15"
"SDK2",-2.33887728927915,4.61660135769271,-3.28169983784285,0.00159397497392844,0.126848408323726,-1.34476167315289,"SDK2"
"TPX2",1.37859215931236,2.32345150271259,3.23975877010585,0.00181095069470643,0.131028908191381,-1.37106293397211,"TPX2"
"TMEM51-AS1",1.35268287786086,3.21805285729613,3.2597237944361,0.00170355166589083,0.130021430716698,-1.37883966558616,"TMEM51-AS1"
"PAFAH2",0.863809367031924,2.95914675611908,3.23275136008595,0.00185012902243777,0.132468468950736,-1.39045259989638,"PAFAH2"
"NRSN1",-3.55664960314484,0.849166965430832,-3.20496038315342,0.00201547136513574,0.138969968389374,-1.39591858445873,"NRSN1"
"UNC13D",1.27823410655077,3.08941224612166,3.22326655430006,0.00190442561760372,0.134511395110034,-1.39745688965135,"UNC13D"
"RCC1",1.16968762157799,2.86169606150239,3.21189698597541,0.00197147994568725,0.13653841071318,-1.41590766389202,"RCC1"
"E2F7",1.4990907254701,1.08662517742705,3.20297352592818,0.00202565065977493,0.138969968389374,-1.43093456254642,"E2F7"
"NCKAP5-AS2",-2.5148791278284,2.22621187616929,-3.21472863556926,0.00195653865237845,0.136032935444078,-1.43350152941734,"NCKAP5-AS2"
"TYMS",1.07443743848317,2.127580711564,3.21537333110095,0.0019507462409435,0.136032935444078,-1.43581290547468,"TYMS"
"GDE1",0.957048482331508,3.6714951882421,3.23221253496908,0.00185317426646065,0.132468468950736,-1.43829543824562,"GDE1"
"PURPL",2.62583110047273,2.83228092068158,3.2431115223258,0.00179433589460957,0.131028908191381,-1.44062862141582,"PURPL"
"CAMK2G",0.652023549546107,5.51657148960387,3.25708096442563,0.00171741684066742,0.130077882327827,-1.44228714441587,"CAMK2G"
"RASA3",-2.17516460030253,5.48862754764474,-3.19508186519295,0.00207471791309477,0.14041028188279,-1.44737571756395,"RASA3"
"HYMAI",-2.50894671605793,2.52310831423659,-3.18693093482062,0.00212701022624375,0.143403996276184,-1.45033487860693,"HYMAI"
"GRK4",0.780440119913435,4.21635862579037,3.24269261139114,0.00179477990137128,0.131028908191381,-1.45057217447488,"GRK4"
"NEDD4L",1.49875300737065,5.98419364906179,3.25904734126523,0.00170709052503808,0.130021430716698,-1.45089920070124,"NEDD4L"
"STIL",1.13040263992621,2.00505198085311,3.19520282228975,0.00207395601669244,0.14041028188279,-1.4512555773955,"STIL"
"NCBP3",0.618404164144572,5.92514715698369,3.25224930928389,0.00174303960396915,0.130904480637328,-1.45797138731648,"NCBP3"
"ABO",2.81759067836767,1.68174093870151,3.18077366442979,0.00216652586999103,0.144426943670301,-1.46751891961752,"ABO"
"AKR1C2",-2.44584511280238,0.997929404584391,-3.17629610487524,0.00219602860519277,0.144861492577915,-1.46751985159246,"AKR1C2"
"NUP42",0.551903201123486,5.83994920869286,3.25505214263266,0.0017281325257295,0.130334876379065,-1.46920082511284,"NUP42"
"OR2A7",-2.36540812861912,0.801295409001191,-3.17316383124211,0.00221689021528956,0.144861492577915,-1.47600577815482,"OR2A7"
"SLC7A11",-2.32730997752365,3.61676385978234,-3.21888744075085,0.00193194166144923,0.135380431622578,-1.47629679655178,"SLC7A11"
"CDKL1",0.885346208485644,4.25166667358227,3.21883829311514,0.00193028391162992,0.135380431622578,-1.48213163190293,"CDKL1"
"PSMF1",-0.541978458403969,5.80226258532274,-3.24048123810881,0.00180695594708616,0.131028908191381,-1.4845969340761,"PSMF1"
"CDYL2",2.01253525907067,3.65630785203932,3.16823091194361,0.00225012075405408,0.145635997459667,-1.4877391340855,"CDYL2"
"SCGB3A1",-2.96059291436232,-0.432473210635814,-3.24621040461128,0.00177556908581349,0.131028908191381,-1.4888391572221,"SCGB3A1"
"LINC01035",3.68668588289978,0.434675185111167,3.16969993020892,0.00224232199389549,0.145635997459667,-1.4928891332503,"LINC01035"
"REXO5",0.840668897467957,2.30857447827119,3.19787481306445,0.00205722561037819,0.140293328119239,-1.49490628597215,"REXO5"
"GP1BA",2.26350924921727,-0.270333398749473,3.16170346819512,0.00229480917823354,0.145876102012067,-1.51794208721165,"GP1BA"
"ENO3",1.44989468651206,1.10886144490815,3.15629185169993,0.00233248616351336,0.146923952719972,-1.52545092721254,"ENO3"
"LINC01141",-1.99331532183023,-0.690610850270142,-3.24147939125791,0.00180145045053839,0.131028908191381,-1.52618642682314,"LINC01141"
"GPR161",1.25854568003789,2.67617707301524,3.16539215034001,0.0022694546370658,0.145754398301224,-1.52947362194489,"GPR161"
"CCNF",0.734131669438969,2.09030232315623,3.1726199456941,0.00222053144582629,0.144861492577915,-1.54253053158128,"CCNF"
"KIF2C",1.18753481172834,1.18767002438499,3.14093902799749,0.00244254726109547,0.150082594151352,-1.5588928926015,"KIF2C"
"OSGIN2",-0.827995910732246,3.91387883926936,-3.18133331793589,0.00216286448908553,0.144426943670301,-1.57272813326083,"OSGIN2"
"TMEM269",0.93587896493908,0.984936217291596,3.13866833438469,0.00245923134527103,0.150082594151352,-1.57355080570684,"TMEM269"
"HSD3B7",1.52766646881951,1.01599017032796,3.13107368497461,0.0025158101675331,0.1505972156684,-1.58076706515892,"HSD3B7"
"NPY",-7.19743158020798,2.94121978737462,-3.12984252494883,0.00252741382840688,0.1505972156684,-1.58771698656196,"NPY"
"FBN1",-1.54410397571562,5.02244190297552,-3.17241918369999,0.00222187692981465,0.144861492577915,-1.60028927441962,"FBN1"
"ZKSCAN7",-1.35216837664464,2.2971092307835,-3.14705965333048,0.00239810066894297,0.150082594151352,-1.61074303412654,"ZKSCAN7"
"RGS7BP",-3.3866724325182,1.43995739734607,-3.12078012253752,0.00259654824063098,0.151032555996702,-1.61302369782524,"RGS7BP"
"RGS14",-2.1913357558458,0.723994738191687,-3.14519896895026,0.0024115319425582,0.150082594151352,-1.61329139868189,"RGS14"
"ADAMTS9",-2.27434821280139,6.40508561352337,-3.18506455195853,0.00214068337124016,0.143781220093221,-1.62959335753878,"ADAMTS9"
"MINK1",0.900987719462298,5.2742990926969,3.17558195856584,0.00220076874389858,0.144861492577915,-1.63370656622473,"MINK1"
"TPBGL",-2.86335997412819,0.45403247632705,-3.11088587123711,0.00267217037173264,0.152781286371688,-1.63823320542522,"TPBGL"
"AGO2",-0.79593270142237,7.10935157611233,-3.20226477087203,0.00203001246032009,0.138969968389374,-1.63931790279199,"AGO2"
"GTSE1",1.16937524277615,1.45460086976939,3.1243050574327,0.00256725734277451,0.1505972156684,-1.64080619792646,"GTSE1"
"COX4I2",2.45753811503716,4.14944746389718,3.17297576336063,0.00222028060023251,0.144861492577915,-1.64140080356304,"COX4I2"
"ZNF28",0.882470590828516,3.12806177969393,3.13861506552681,0.00245962401693019,0.150082594151352,-1.64532487884112,"ZNF28"
"HILPDA",1.61774222267768,2.02048750411541,3.12317630040819,0.00257593178710484,0.1505972156684,-1.64625132233574,"HILPDA"
"KCNK13",-1.67736277375247,2.68744929502102,-3.13706752834332,0.0024710572921897,0.150082594151352,-1.64788561598543,"KCNK13"
"STRIP2",1.2805418968773,2.34863794735854,3.13475857842275,0.00248820823245779,0.150127519761072,-1.65970260642453,"STRIP2"
"SMAD3",-1.86303062751114,5.81535685747468,-3.14514783669516,0.00241244410578041,0.150082594151352,-1.6624589203722,"SMAD3"
"KALRN",2.72908361773807,5.44345650088832,3.1363005513299,0.00247903155685699,0.150082594151352,-1.66390959418909,"KALRN"
"DCST2",1.44029530793207,0.14267901942995,3.09820337353104,0.00277498790499431,0.155810756217646,-1.66477905915729,"DCST2"
"NSDHL",-0.944514875444511,2.74336823498755,-3.13636902642221,0.0024762340984265,0.150082594151352,-1.66519427815069,"NSDHL"
"CA8",-2.90130810436233,2.66333630400068,-3.11586052895453,0.00263520066310509,0.152262498685802,-1.67932856540961,"CA8"
"LINC02105",2.39527990070867,-0.347695332375349,3.09466334067685,0.0028043388095012,0.15589696716769,-1.68080644826879,"LINC02105"
"POGLUT3",-1.71117151894897,3.21071699181892,-3.11201413458018,0.0026631977552115,0.152781286371688,-1.68686388707496,"POGLUT3"
